LOCALIDAD	CIUDAD_BASE	LATITUD	LONGITUD	DEMANDA_PALLETS_ANUAL	POBLACION_ESTIMADA	TIPO_LOCALIDAD	CLASIFICACION_ABC	REGION	ZONA_GEOGRAFICA	DENSIDAD_DEMANDA
Villa Industrial 3989	Arequipa	-16.250856	-71.663889	13099	143762	Urbano	A	Sur	Selva	0.09
Santa Alto 3990	Huancayo	-11.978883	-75.341455	2543	34990	Urbano	B	Centro	Sierra	0.07
Zona Nuevo 3991	Trujillo	-8.408984	-78.808107	1052	13222	Urbano	B	Centro	Costa	0.08
Sector Grande 3992	Chiclayo	-6.736186	-79.814356	287	2912	Urbano	C	Norte	Costa	0.1
La Esperanza 3993	Lima	-12.299442	-77.274598	218	2311	Rural	C	Centro	Costa	0.09
Distrito Industrial 3994	Arequipa	-16.601506	-71.447462	1482	19158	Urbano	B	Sur	Selva	0.08
El Milagro 3995	Chimbote	-8.943114	-78.337935	60	739	Rural	C	Centro	Costa	0.08
Centro Industrial 3996	Cusco	-13.744192	-72.188796	1390	16889	Urbano	B	Sur	Selva	0.08
Urbanización Central 3997	Chimbote	-9.29815	-78.704378	465	4484	Urbano	C	Centro	Costa	0.1
Distrito Grande 3998	Huancayo	-12.244333	-75.127255	623	7893	Urbano	C	Centro	Sierra	0.08
Zona Comercial 3999	Arequipa	-16.492686	-71.407436	736	10894	Comercial	C	Sur	Selva	0.07
Buenos Aires 4000	Lima	-11.621062	-77.366935	104	1081	Rural	C	Centro	Costa	0.1
El Progreso 4001	Huancayo	-12.572738	-75.251118	28	337	Rural	C	Centro	Sierra	0.08
Villa Nuevo 4002	Lima	-11.869347	-77.197885	1213	17225	Urbano	B	Centro	Costa	0.07
Villa Industrial 4003	Piura	-5.023937	-80.559234	230	3010	Urbano	C	Norte	Costa	0.08
La Esperanza 4004	Trujillo	-8.081339	-78.934084	13	153	Rural	C	Centro	Costa	0.08
Santa Industrial 4005	Cusco	-13.519884	-71.674234	615	7657	Urbano	C	Sur	Selva	0.08
Buenos Aires 4006	Lima	-11.744551	-77.680375	50	417	Rural	C	Centro	Costa	0.12
Los Angeles 4007	Piura	-4.903399	-80.948617	57	579	Rural	C	Norte	Costa	0.1
Urbanización Industrial 4008	Piura	-5.15296	-80.644051	717	7365	Urbano	C	Norte	Costa	0.1
Buenos Aires 4009	Arequipa	-16.181467	-71.561949	27	378	Rural	C	Sur	Selva	0.07
La Esperanza 4010	Lima	-12.175072	-77.455104	162	1800	Rural	C	Centro	Costa	0.09
Las Mercedes 4011	Piura	-5.17694	-81.109449	65	616	Rural	C	Norte	Costa	0.11
Pueblo Viejo 4012	Chimbote	-9.141249	-78.596601	311	4332	Urbano	C	Centro	Costa	0.07
Zona Comercial 4013	Arequipa	-16.477959	-71.615578	1109	10315	Comercial	B	Sur	Selva	0.11
Los Angeles 4014	Trujillo	-7.788083	-78.647971	173	2073	Rural	C	Norte	Costa	0.08
El Milagro 4015	Arequipa	-16.025009	-72.105883	63	874	Rural	C	Sur	Selva	0.07
Santa Oeste 4016	Lima	-12.127984	-77.319562	607	8014	Urbano	C	Centro	Costa	0.08
Bella Vista 4017	Lima	-11.69623	-77.748213	164	1626	Rural	C	Centro	Costa	0.1
Distrito Este 4018	Chiclayo	-6.910525	-80.058175	549	6515	Urbano	C	Norte	Costa	0.08
Las Mercedes 4019	Cusco	-13.205039	-72.250247	437	6171	Rural	C	Sur	Selva	0.07
Zona Comercial 4020	Chiclayo	-6.829381	-79.696087	500	5103	Comercial	C	Norte	Costa	0.1
Urbanización Industrial 4021	Arequipa	-16.491435	-71.45932	100	892	Urbano	C	Sur	Selva	0.11
Anexo Industrial 4022	Trujillo	-7.897192	-79.232792	1673	18763	Urbano	B	Norte	Costa	0.09
Los Angeles 4023	Chimbote	-8.996278	-78.785562	43	580	Rural	C	Centro	Costa	0.07
Sector Grande 4024	Arequipa	-16.383748	-71.354859	499	7054	Urbano	C	Sur	Selva	0.07
Villa Industrial 4025	Lima	-12.319383	-76.892163	255	3484	Urbano	C	Centro	Costa	0.07
Distrito Bajo 4026	Trujillo	-8.137824	-79.280296	134	1557	Urbano	C	Centro	Costa	0.09
Los Angeles 4027	Lima	-12.130303	-77.073639	49	442	Rural	C	Centro	Costa	0.11
Zona Comercial 4028	Lima	-12.116622	-77.07726	2572	30102	Comercial	B	Centro	Costa	0.09
Los Angeles 4029	Arequipa	-15.95234	-71.692132	14	156	Rural	C	Sur	Selva	0.09
Bella Vista 4030	Huancayo	-11.228011	-75.279784	72	599	Rural	C	Centro	Sierra	0.12
Villa Alto 4031	Lima	-12.063414	-77.122952	1764	22340	Urbano	B	Centro	Costa	0.08
Distrito Oeste 4032	Arequipa	-16.649513	-71.622055	1129	11940	Urbano	B	Sur	Selva	0.09
Las Mercedes 4033	Trujillo	-7.919741	-79.624499	43	400	Rural	C	Norte	Costa	0.11
Centro Sur 4034	Trujillo	-8.017619	-78.99429	350	2992	Urbano	C	Centro	Costa	0.12
Villa Chico 4035	Chiclayo	-7.015891	-79.786082	1655	13644	Urbano	B	Norte	Costa	0.12
El Progreso 4036	Trujillo	-7.984381	-78.398779	71	987	Rural	C	Norte	Costa	0.07
Pueblo Bajo 4037	Cusco	-13.638333	-72.262825	311	3561	Urbano	C	Sur	Selva	0.09
Zona Central 4038	Chimbote	-9.082257	-78.604129	2063	24176	Urbano	B	Centro	Costa	0.09
Zona Norte 4039	Piura	-5.122404	-80.69531	237	2630	Urbano	C	Norte	Costa	0.09
La Esperanza 4040	Arequipa	-16.348799	-72.061099	98	1210	Rural	C	Sur	Selva	0.08
La Esperanza 4041	Cusco	-13.813768	-72.178804	60	495	Rural	C	Sur	Selva	0.12
Anexo Norte 4042	Arequipa	-16.452155	-71.537744	399	4195	Urbano	C	Sur	Selva	0.1
Las Flores 4043	Lima	-11.680253	-77.306908	810	9681	Rural	C	Centro	Costa	0.08
Las Mercedes 4044	Chimbote	-8.966597	-79.223896	101	1058	Rural	C	Centro	Costa	0.1
Buenos Aires 4045	Trujillo	-7.870829	-79.449977	24	288	Rural	C	Norte	Costa	0.08
Buenos Aires 4046	Lima	-12.100083	-77.105308	43	411	Rural	C	Centro	Costa	0.1
Santa Industrial 4047	Piura	-5.325643	-80.682772	1134	11728	Urbano	B	Norte	Costa	0.1
Caserío Nuevo 4048	Lima	-12.216935	-77.221483	1470	12663	Urbano	B	Centro	Costa	0.12
El Progreso 4049	Lima	-11.814604	-77.041711	32	405	Rural	C	Centro	Costa	0.08
Los Angeles 4050	Lima	-11.82215	-77.242523	156	1871	Rural	C	Centro	Costa	0.08
Distrito Sur 4051	Trujillo	-8.260837	-78.879637	1393	11337	Urbano	B	Centro	Costa	0.12
La Esperanza 4052	Lima	-12.64241	-77.143256	10	100	Rural	C	Centro	Costa	0.1
Zona Comercial 4053	Piura	-5.305617	-80.529106	6328	71407	Comercial	A	Norte	Costa	0.09
Zona Comercial 4054	Piura	-5.150112	-80.595827	3541	44549	Comercial	B	Norte	Costa	0.08
Distrito Nuevo 4055	Piura	-5.264498	-80.514886	744	10692	Urbano	C	Norte	Costa	0.07
Sector Alto 4056	Lima	-11.849351	-76.671739	3394	37174	Urbano	B	Centro	Costa	0.09
Anexo Viejo 4057	Trujillo	-8.066143	-78.883743	199	2142	Urbano	C	Centro	Costa	0.09
Centro Norte 4058	Lima	-11.984792	-76.843907	1929	18600	Urbano	B	Centro	Costa	0.1
Las Mercedes 4059	Lima	-12.41847	-77.132496	272	3665	Rural	C	Centro	Costa	0.07
Zona Comercial 4060	Lima	-12.112225	-76.924006	500	6291	Comercial	C	Centro	Costa	0.08
Centro Bajo 4061	Lima	-12.117113	-77.087342	100	1264	Urbano	C	Centro	Costa	0.08
Las Mercedes 4062	Trujillo	-8.14025	-79.699962	18	241	Rural	C	Centro	Costa	0.07
Caserío Sur 4063	Chiclayo	-6.859878	-79.767307	167	2369	Urbano	C	Norte	Costa	0.07
Las Flores 4064	Arequipa	-16.820274	-71.56276	127	1166	Rural	C	Sur	Selva	0.11
Santa Central 4065	Piura	-5.369185	-80.490112	738	9475	Urbano	C	Norte	Costa	0.08
Zona Alto 4066	Chiclayo	-6.7366	-79.802376	100	1376	Urbano	C	Norte	Costa	0.07
San Grande 4067	Piura	-5.312954	-80.615054	431	3629	Urbano	C	Norte	Costa	0.12
Pueblo Bajo 4068	Chiclayo	-6.610904	-79.745403	791	9537	Urbano	C	Norte	Costa	0.08
San Este 4069	Arequipa	-16.404729	-71.379594	2025	21389	Urbano	B	Sur	Selva	0.09
Barrio Chico 4070	Trujillo	-8.146522	-79.196711	2126	18711	Urbano	B	Centro	Costa	0.11
Caserío Central 4071	Lima	-11.968054	-77.028501	492	4851	Urbano	C	Centro	Costa	0.1
Villa Norte 4072	Cusco	-13.501879	-71.906041	927	12970	Urbano	C	Sur	Selva	0.07
San Nuevo 4073	Lima	-11.738689	-77.022239	156	1580	Urbano	C	Centro	Costa	0.1
Buenos Aires 4074	Arequipa	-16.152433	-71.705643	339	4379	Rural	C	Sur	Selva	0.08
Zona Viejo 4075	Chimbote	-8.937411	-78.629953	643	9004	Urbano	C	Centro	Costa	0.07
Anexo Central 4076	Chiclayo	-6.645826	-79.929902	3445	27930	Urbano	B	Norte	Costa	0.12
Distrito Industrial 4077	Trujillo	-8.16036	-79.196488	216	2183	Urbano	C	Centro	Costa	0.1
Zona Comercial 4078	Iquitos	-3.645226	-73.34182	577	6108	Comercial	C	Norte	Sierra	0.09
Centro Oeste 4079	Arequipa	-16.592447	-71.578861	682	8424	Urbano	C	Sur	Selva	0.08
Zona Comercial 4080	Chiclayo	-6.745267	-79.957755	1243	14232	Comercial	B	Norte	Costa	0.09
Pueblo Norte 4081	Pucallpa	-8.3477	-74.736417	184	1970	Urbano	C	Centro	Sierra	0.09
El Progreso 4082	Lima	-12.18863	-76.683076	30	448	Rural	C	Centro	Costa	0.07
Villa Nuevo 4083	Chiclayo	-6.834072	-79.827718	100	1005	Urbano	C	Norte	Costa	0.1
Urbanización Grande 4084	Iquitos	-3.662164	-73.26433	629	8780	Urbano	C	Norte	Sierra	0.07
Caserío Chico 4085	Trujillo	-8.065649	-78.949997	137	1354	Urbano	C	Centro	Costa	0.1
Pueblo Central 4086	Arequipa	-16.434552	-71.388007	160	1361	Urbano	C	Sur	Selva	0.12
Centro Viejo 4087	Chimbote	-8.99621	-78.821442	1279	13823	Urbano	B	Centro	Costa	0.09
Las Flores 4088	Lima	-12.255397	-76.832182	145	1490	Rural	C	Centro	Costa	0.1
Las Mercedes 4089	Arequipa	-16.634632	-71.704623	176	1887	Rural	C	Sur	Selva	0.09
Caserío Alto 4090	Lima	-11.855319	-77.344515	653	9359	Urbano	C	Centro	Costa	0.07
Zona Norte 4091	Lima	-11.920623	-77.050999	1124	16393	Urbano	B	Centro	Costa	0.07
Sector Este 4092	Lima	-11.922489	-76.994618	245	3542	Urbano	C	Centro	Costa	0.07
El Milagro 4093	Lima	-12.262063	-77.183395	93	1292	Rural	C	Centro	Costa	0.07
Las Flores 4094	Lima	-11.968348	-77.912933	21	209	Rural	C	Centro	Costa	0.1
Buenos Aires 4095	Lima	-11.582093	-77.03361	141	1762	Rural	C	Centro	Costa	0.08
Santa Norte 4096	Chiclayo	-6.904629	-79.836564	886	9893	Urbano	C	Norte	Costa	0.09
El Milagro 4097	Lima	-12.479873	-77.326617	10	149	Rural	C	Centro	Costa	0.07
Las Mercedes 4098	Trujillo	-7.198542	-79.394949	316	4157	Rural	C	Norte	Costa	0.08
Buenos Aires 4099	Chimbote	-8.914504	-78.373968	298	2786	Rural	C	Centro	Costa	0.11
San Nuevo 4100	Trujillo	-8.285088	-79.005757	1609	13423	Urbano	B	Centro	Costa	0.12
Sector Nuevo 4101	Cusco	-13.439936	-72.102024	4612	61172	Urbano	B	Sur	Selva	0.08
Barrio Oeste 4102	Chiclayo	-6.520798	-79.828476	3316	31393	Urbano	B	Norte	Costa	0.11
La Esperanza 4103	Trujillo	-8.438562	-79.252958	49	497	Rural	C	Centro	Costa	0.1
Zona Comercial 4104	Lima	-12.206087	-76.929747	1031	12500	Comercial	B	Centro	Costa	0.08
Zona Chico 4105	Iquitos	-3.391714	-73.357724	612	7787	Urbano	C	Norte	Sierra	0.08
El Progreso 4106	Cusco	-13.477502	-71.774409	180	2386	Rural	C	Sur	Selva	0.08
La Esperanza 4107	Trujillo	-7.976378	-79.341546	164	1975	Rural	C	Norte	Costa	0.08
Barrio Central 4108	Iquitos	-3.864062	-73.201863	4232	62507	Urbano	B	Norte	Sierra	0.07
Pueblo Grande 4109	Trujillo	-7.970295	-79.076713	606	5533	Urbano	C	Norte	Costa	0.11
Barrio Viejo 4110	Iquitos	-3.557617	-73.121063	261	3734	Urbano	C	Norte	Sierra	0.07
El Progreso 4111	Chiclayo	-6.53654	-79.833205	215	2985	Rural	C	Norte	Costa	0.07
Distrito Nuevo 4112	Piura	-5.266712	-80.802288	393	3569	Urbano	C	Norte	Costa	0.11
Las Flores 4113	Arequipa	-16.711728	-71.639347	23	325	Rural	C	Sur	Selva	0.07
Pueblo Nuevo 4114	Lima	-12.086989	-77.246166	313	3970	Urbano	C	Centro	Costa	0.08
Pueblo Este 4115	Chiclayo	-6.846583	-79.871015	5937	86065	Urbano	A	Norte	Costa	0.07
Zona Comercial 4116	Huancayo	-12.164385	-75.278726	561	5711	Comercial	C	Centro	Sierra	0.1
Distrito Alto 4117	Trujillo	-8.241826	-78.835659	503	6710	Urbano	C	Centro	Costa	0.07
Santa Este 4118	Arequipa	-16.30387	-71.423022	226	3358	Urbano	C	Sur	Selva	0.07
Zona Central 4119	Piura	-4.989367	-80.667739	188	1926	Urbano	C	Norte	Costa	0.1
Zona Norte 4120	Arequipa	-16.270729	-71.721031	554	7380	Urbano	C	Sur	Selva	0.08
Caserío Nuevo 4121	Piura	-5.215705	-80.582206	1067	14404	Urbano	B	Norte	Costa	0.07
Bella Vista 4122	Chimbote	-9.164396	-77.966908	94	1202	Rural	C	Centro	Costa	0.08
Zona Chico 4123	Lima	-12.188928	-77.052132	326	4676	Urbano	C	Centro	Costa	0.07
San Alto 4124	Arequipa	-16.323177	-71.447532	2510	28447	Urbano	B	Sur	Selva	0.09
Caserío Bajo 4125	Chimbote	-9.017679	-78.469308	1605	17535	Urbano	B	Centro	Costa	0.09
Los Angeles 4126	Lima	-12.095484	-77.000329	52	736	Rural	C	Centro	Costa	0.07
Las Mercedes 4127	Chiclayo	-6.903376	-79.579737	109	1082	Rural	C	Norte	Costa	0.1
San Sur 4128	Lima	-12.269806	-77.149009	190	2393	Urbano	C	Centro	Costa	0.08
Buenos Aires 4129	Chiclayo	-7.095001	-80.153979	91	1144	Rural	C	Norte	Costa	0.08
Distrito Chico 4130	Lima	-11.844469	-76.862916	371	3454	Urbano	C	Centro	Costa	0.11
Villa Viejo 4131	Cusco	-13.378352	-71.826561	632	5340	Urbano	C	Sur	Selva	0.12
Barrio Viejo 4132	Lima	-12.060062	-77.040955	1614	16920	Urbano	B	Centro	Costa	0.1
Centro Central 4133	Lima	-12.046352	-76.903477	859	8708	Urbano	C	Centro	Costa	0.1
Zona Norte 4134	Cusco	-13.649362	-71.996076	1301	18078	Urbano	B	Sur	Selva	0.07
Caserío Bajo 4135	Pucallpa	-8.42655	-74.724438	173	2145	Urbano	C	Centro	Sierra	0.08
El Progreso 4136	Arequipa	-16.176007	-71.888763	197	2414	Rural	C	Sur	Selva	0.08
Los Angeles 4137	Pucallpa	-8.281854	-74.220838	166	1969	Rural	C	Centro	Sierra	0.08
Zona Comercial 4138	Lima	-11.992998	-77.207866	1029	11120	Comercial	B	Centro	Costa	0.09
Los Angeles 4139	Lima	-12.082022	-76.419582	138	1780	Rural	C	Centro	Costa	0.08
San Chico 4140	Lima	-11.940941	-76.998804	125	1625	Urbano	C	Centro	Costa	0.08
Sector Viejo 4141	Lima	-12.146304	-77.081118	821	8034	Urbano	C	Centro	Costa	0.1
Las Mercedes 4142	Piura	-5.035671	-80.855602	140	1626	Rural	C	Norte	Costa	0.09
El Milagro 4143	Lima	-12.209	-77.367876	43	636	Rural	C	Centro	Costa	0.07
El Milagro 4144	Lima	-12.196363	-77.393291	114	1049	Rural	C	Centro	Costa	0.11
Villa Nuevo 4145	Lima	-12.253821	-77.038228	159	1979	Urbano	C	Centro	Costa	0.08
Caserío Nuevo 4146	Iquitos	-3.542965	-73.297586	149	2216	Urbano	C	Norte	Sierra	0.07
Distrito Bajo 4147	Huancayo	-11.978583	-75.071369	757	10305	Urbano	C	Centro	Sierra	0.07
El Progreso 4148	Lima	-12.583413	-76.727574	48	398	Rural	C	Centro	Costa	0.12
Los Angeles 4149	Arequipa	-16.476012	-72.06083	32	384	Rural	C	Sur	Selva	0.08
Zona Chico 4150	Trujillo	-8.092817	-79.126065	882	9532	Urbano	C	Centro	Costa	0.09
Zona Comercial 4151	Cusco	-13.475518	-71.979761	500	6614	Comercial	C	Sur	Selva	0.08
Zona Comercial 4152	Chiclayo	-6.83034	-79.780278	1107	14161	Comercial	B	Norte	Costa	0.08
Bella Vista 4153	Lima	-11.548525	-76.558796	128	1302	Rural	C	Centro	Costa	0.1
Zona Oeste 4154	Lima	-12.053863	-76.998052	1841	20950	Urbano	B	Centro	Costa	0.09
Santa Industrial 4155	Trujillo	-8.371101	-79.161921	336	3993	Urbano	C	Centro	Costa	0.08
Centro Oeste 4156	Lima	-12.237639	-77.183873	890	9293	Urbano	C	Centro	Costa	0.1
Pueblo Central 4157	Trujillo	-7.991358	-79.038486	9758	123683	Urbano	A	Norte	Costa	0.08
Zona Comercial 4158	Huancayo	-11.999442	-75.108828	2612	21803	Comercial	B	Centro	Sierra	0.12
Centro Nuevo 4159	Cusco	-13.432615	-72.110834	175	1943	Urbano	C	Sur	Selva	0.09
El Progreso 4160	Lima	-11.679613	-76.765049	55	766	Rural	C	Centro	Costa	0.07
Zona Chico 4161	Lima	-12.143442	-76.894467	1256	17028	Urbano	B	Centro	Costa	0.07
Sector Sur 4162	Lima	-12.059594	-77.396236	353	4136	Urbano	C	Centro	Costa	0.09
Zona Este 4163	Lima	-11.781356	-76.880609	955	9705	Urbano	C	Centro	Costa	0.1
Villa Oeste 4164	Huancayo	-12.125401	-75.239074	986	10194	Urbano	C	Centro	Sierra	0.1
Centro Bajo 4165	Chiclayo	-6.777276	-80.032234	353	3107	Urbano	C	Norte	Costa	0.11
Zona Industrial 4166	Arequipa	-16.4544	-71.423407	1184	14571	Urbano	B	Sur	Selva	0.08
Buenos Aires 4167	Arequipa	-15.763011	-71.125753	851	11075	Rural	C	Sur	Selva	0.08
Zona Comercial 4168	Iquitos	-3.762275	-73.141355	500	6175	Comercial	C	Norte	Sierra	0.08
Santa Sur 4169	Cusco	-13.470964	-71.813522	1214	16722	Urbano	B	Sur	Selva	0.07
Barrio Oeste 4170	Arequipa	-16.339899	-71.615687	197	2709	Urbano	C	Sur	Selva	0.07
Las Flores 4171	Arequipa	-17.087002	-71.80876	758	7271	Rural	C	Sur	Selva	0.1
Distrito Sur 4172	Cusco	-13.444191	-71.952445	1656	22811	Urbano	B	Sur	Selva	0.07
San Nuevo 4173	Trujillo	-8.050584	-79.120314	575	8094	Urbano	C	Centro	Costa	0.07
Villa Industrial 4174	Pucallpa	-8.231086	-74.755329	1021	11964	Urbano	B	Centro	Sierra	0.09
Pueblo Central 4175	Trujillo	-8.34537	-79.073063	832	7053	Urbano	C	Centro	Costa	0.12
El Progreso 4176	Arequipa	-16.457695	-71.734703	80	800	Rural	C	Sur	Selva	0.1
Anexo Viejo 4177	Chiclayo	-6.538001	-79.926648	235	2640	Urbano	C	Norte	Costa	0.09
Santa Alto 4178	Lima	-12.062251	-77.147414	173	1783	Urbano	C	Centro	Costa	0.1
Los Angeles 4179	Arequipa	-16.756053	-71.482048	66	884	Rural	C	Sur	Selva	0.07
Zona Este 4180	Arequipa	-16.543559	-71.328212	468	6681	Urbano	C	Sur	Selva	0.07
Santa Bajo 4181	Lima	-11.891336	-77.383872	516	7737	Urbano	C	Centro	Costa	0.07
Santa Nuevo 4182	Lima	-12.039164	-77.061777	303	4431	Urbano	C	Centro	Costa	0.07
Barrio Norte 4183	Lima	-11.96898	-77.112317	364	4893	Urbano	C	Centro	Costa	0.07
Sector Chico 4184	Iquitos	-3.541883	-73.124997	104	1057	Urbano	C	Norte	Sierra	0.1
Caserío Norte 4185	Huancayo	-12.01096	-75.072411	909	8744	Urbano	C	Centro	Sierra	0.1
San Alto 4186	Chimbote	-8.861258	-78.579327	724	7274	Urbano	C	Centro	Costa	0.1
El Progreso 4187	Trujillo	-8.379511	-78.88729	179	2035	Rural	C	Centro	Costa	0.09
Centro Nuevo 4188	Chimbote	-9.254777	-78.647412	2458	27870	Urbano	B	Centro	Costa	0.09
Pueblo Bajo 4189	Lima	-12.032052	-77.106217	789	10508	Urbano	C	Centro	Costa	0.08
Pueblo Chico 4190	Piura	-5.238139	-80.657021	2072	28737	Urbano	B	Norte	Costa	0.07
Santa Este 4191	Iquitos	-3.91906	-73.422319	209	2877	Urbano	C	Norte	Sierra	0.07
Las Mercedes 4192	Chimbote	-8.635423	-78.535975	44	564	Rural	C	Centro	Costa	0.08
Las Flores 4193	Cusco	-14.46815	-72.029393	187	2570	Rural	C	Sur	Selva	0.07
Caserío Norte 4194	Lima	-11.885937	-77.248563	8367	79441	Urbano	A	Centro	Costa	0.11
San Industrial 4195	Chiclayo	-6.846384	-79.958779	2620	35470	Urbano	B	Norte	Costa	0.07
Bella Vista 4196	Cusco	-14.035876	-71.742367	153	2240	Rural	C	Sur	Selva	0.07
Buenos Aires 4197	Huancayo	-11.886027	-75.744577	110	1032	Rural	C	Centro	Sierra	0.11
Zona Comercial 4198	Cusco	-13.563072	-71.866913	873	9000	Comercial	C	Sur	Selva	0.1
La Esperanza 4199	Lima	-12.085804	-76.551268	198	1692	Rural	C	Centro	Costa	0.12
Caserío Sur 4200	Piura	-5.409358	-80.595347	653	8157	Urbano	C	Norte	Costa	0.08
Villa Norte 4201	Trujillo	-8.343095	-79.08115	707	9626	Urbano	C	Centro	Costa	0.07
Santa Alto 4202	Huancayo	-12.306007	-75.090554	1639	21205	Urbano	B	Centro	Sierra	0.08
Sector Nuevo 4203	Arequipa	-16.405561	-71.470642	100	1177	Urbano	C	Sur	Selva	0.08
Villa Alto 4204	Piura	-5.286097	-80.831657	7197	107865	Urbano	A	Norte	Costa	0.07
Buenos Aires 4205	Cusco	-13.555906	-71.914515	239	1939	Rural	C	Sur	Selva	0.12
Zona Comercial 4206	Arequipa	-16.277417	-71.409613	2826	25212	Comercial	B	Sur	Selva	0.11
Distrito Alto 4207	Lima	-11.902178	-76.947854	281	2809	Urbano	C	Centro	Costa	0.1
Pueblo Alto 4208	Arequipa	-16.296653	-71.807977	1830	23970	Urbano	B	Sur	Selva	0.08
Sector Central 4209	Lima	-12.131322	-77.164516	5561	69173	Urbano	A	Centro	Costa	0.08
La Esperanza 4210	Trujillo	-8.525308	-79.287727	204	2903	Rural	C	Centro	Costa	0.07
Villa Viejo 4211	Trujillo	-8.190219	-79.077145	171	2291	Urbano	C	Centro	Costa	0.07
Zona Oeste 4212	Trujillo	-8.401789	-79.035494	1049	12403	Urbano	B	Centro	Costa	0.08
Los Angeles 4213	Chimbote	-8.780439	-78.509353	30	382	Rural	C	Centro	Costa	0.08
Zona Comercial 4214	Lima	-12.152542	-76.916495	3901	43728	Comercial	B	Centro	Costa	0.09
San Viejo 4215	Pucallpa	-8.278669	-74.9149	5274	71092	Urbano	A	Centro	Sierra	0.07
Santa Nuevo 4216	Lima	-11.894412	-77.064304	646	6076	Urbano	C	Centro	Costa	0.11
Villa Sur 4217	Huancayo	-12.034811	-75.108601	1728	22611	Urbano	B	Centro	Sierra	0.08
Las Mercedes 4218	Trujillo	-8.572951	-79.797624	235	3219	Rural	C	Centro	Costa	0.07
Los Angeles 4219	Arequipa	-16.311147	-71.488345	406	5785	Rural	C	Sur	Selva	0.07
Los Angeles 4220	Chiclayo	-6.485232	-80.192448	174	1676	Rural	C	Norte	Costa	0.1
Zona Comercial 4221	Trujillo	-8.116657	-78.941935	1516	21363	Comercial	B	Centro	Costa	0.07
Centro Alto 4222	Arequipa	-16.607289	-71.79325	153	1725	Urbano	C	Sur	Selva	0.09
El Milagro 4223	Chimbote	-8.747889	-78.364725	246	2838	Rural	C	Centro	Costa	0.09
Zona Comercial 4224	Cusco	-13.498874	-71.942053	2007	20543	Comercial	B	Sur	Selva	0.1
Caserío Norte 4225	Lima	-12.014442	-77.197229	567	6608	Urbano	C	Centro	Costa	0.09
Anexo Grande 4226	Chiclayo	-6.591943	-79.857693	808	10424	Urbano	C	Norte	Costa	0.08
La Esperanza 4227	Lima	-12.001989	-76.60037	71	1058	Rural	C	Centro	Costa	0.07
Barrio Bajo 4228	Lima	-11.913237	-76.928506	375	3471	Urbano	C	Centro	Costa	0.11
Caserío Nuevo 4229	Cusco	-13.572469	-72.164466	100	941	Urbano	C	Sur	Selva	0.11
San Viejo 4230	Arequipa	-16.320277	-71.387962	2027	20100	Urbano	B	Sur	Selva	0.1
Villa Industrial 4231	Lima	-11.902676	-77.1435	152	1646	Urbano	C	Centro	Costa	0.09
Centro Industrial 4232	Piura	-5.017597	-80.768285	560	4788	Urbano	C	Norte	Costa	0.12
Zona Comercial 4233	Arequipa	-16.370738	-71.370769	779	10879	Comercial	C	Sur	Selva	0.07
Los Angeles 4234	Lima	-12.046044	-76.852341	118	1575	Rural	C	Centro	Costa	0.07
Urbanización Este 4235	Piura	-5.237033	-80.782565	4983	49386	Urbano	B	Norte	Costa	0.1
La Esperanza 4236	Lima	-11.686897	-76.463004	105	1403	Rural	C	Centro	Costa	0.07
Zona Comercial 4237	Chimbote	-9.111899	-78.525047	1430	16260	Comercial	B	Centro	Costa	0.09
Santa Sur 4238	Cusco	-13.464872	-71.848672	385	3625	Urbano	C	Sur	Selva	0.11
Los Angeles 4239	Huancayo	-11.794918	-75.178104	76	886	Rural	C	Centro	Sierra	0.09
Santa Industrial 4240	Cusco	-13.469243	-72.163776	692	5648	Urbano	C	Sur	Selva	0.12
Villa Sur 4241	Lima	-11.714875	-76.886214	258	3723	Urbano	C	Centro	Costa	0.07
Pueblo Grande 4242	Chiclayo	-6.628649	-79.828085	126	1208	Urbano	C	Norte	Costa	0.1
San Alto 4243	Huancayo	-12.253734	-75.05523	382	4578	Urbano	C	Centro	Sierra	0.08
Buenos Aires 4244	Chimbote	-8.343102	-78.60388	10	85	Rural	C	Centro	Costa	0.12
San Bajo 4245	Chimbote	-9.001822	-78.777475	698	9045	Urbano	C	Centro	Costa	0.08
Zona Bajo 4246	Trujillo	-8.048762	-79.080288	126	1292	Urbano	C	Centro	Costa	0.1
Caserío Nuevo 4247	Cusco	-13.473972	-71.891709	3719	50356	Urbano	B	Sur	Selva	0.07
Zona Comercial 4248	Cusco	-13.521103	-71.999743	611	8145	Comercial	C	Sur	Selva	0.08
Zona Nuevo 4249	Lima	-11.927977	-76.795657	156	1790	Urbano	C	Centro	Costa	0.09
La Esperanza 4250	Arequipa	-16.72448	-71.641006	73	1027	Rural	C	Sur	Selva	0.07
Buenos Aires 4251	Chiclayo	-6.308748	-80.202452	146	1909	Rural	C	Norte	Costa	0.08
Urbanización Este 4252	Cusco	-13.669063	-72.080833	268	3265	Urbano	C	Sur	Selva	0.08
Sector Industrial 4253	Arequipa	-16.156166	-71.531959	1399	17595	Urbano	B	Sur	Selva	0.08
Las Mercedes 4254	Lima	-12.217935	-77.351846	97	1246	Rural	C	Centro	Costa	0.08
La Esperanza 4255	Arequipa	-16.845913	-71.294014	156	1375	Rural	C	Sur	Selva	0.11
