LOCALIDAD	CIUDAD_BASE	LATITUD	LONGITUD	DEMANDA_PALLETS_ANUAL	POBLACION_ESTIMADA	TIPO_LOCALIDAD	CLASIFICACION_ABC	REGION	ZONA_GEOGRAFICA	DENSIDAD_DEMANDA
Anexo Oeste 30127	Cuenca	-2.826102	-79.096892	2963	28329	Urbano	A	Azuay	Sierra	0.12
Pueblo Bajo 30128	Barranquilla	10.910702	-74.778192	1004	9780	Urbano	B	Atlántico	Caribe	0.1
Distrito Chico 30129	Cuenca	-2.855797	-79.093453	13659	135054	Urbano	A	Azuay	Sierra	0.14
Barrio Sur 30130	Manta	-0.933807	-80.715186	1923	17019	Urbano	B	Manabí	Costa	0.09
Pueblo Grande 30131	Quito	-0.221322	-78.495636	1012	13175	Urbano	B	Pichincha	Sierra	0.06
Pueblo Oeste 30132	El Alto	-16.635854	-68.137918	514	7346	Urbano	C	La Paz	Altiplano	0.1
Caserío Nuevo 30133	Quito	-0.201951	-78.445101	116	2080	Rural	C	Pichincha	Sierra	0.07
Pueblo Viejo 30134	Chiclayo	-6.807332	-79.850487	3206	30673	Urbano	A	Lambayeque	Costa	0.06
Distrito Bajo 30135	Guayaquil	-2.098417	-79.923456	1824	15636	Urbano	B	Guayas	Costa	0.11
Barrio Sur 30136	Cochabamba	-17.481972	-66.089814	2328	858	Comercial	A	Cochabamba	Valles	0.11
Villa Chico 30137	Cuenca	-2.88635	-79.03127	419	6057	Urbano	C	Azuay	Sierra	0.12
Distrito Chico 30138	Guayaquil	-2.129392	-79.924944	4338	162	Comercial	A	Guayas	Costa	0.08
Distrito Alto 30139	Iquitos	-3.679482	-73.125872	3031	33760	Urbano	A	Loreto	Selva	0.1
Distrito Nuevo 30140	Chiclayo	-6.667151	-79.810511	3341	54970	Urbano	A	Lambayeque	Costa	0.11
Urbanización Viejo 30141	Santa Cruz	-17.840176	-63.219619	2044	19726	Urbano	A	Santa Cruz	Llanos	0.12
Barrio Norte 30142	Arequipa	-16.380625	-71.52667	96	1497	Rural	C	Arequipa	Sierra	0.08
Sector Oeste 30143	Cusco	-13.505094	-71.892656	647	7832	Urbano	C	Cusco	Sierra	0.05
Distrito Oeste 30144	Barranquilla	10.967271	-74.689838	1213	19793	Urbano	B	Atlántico	Caribe	0.05
Distrito Industrial 30145	Medellín	6.191153	-75.54475	2869	859	Comercial	A	Antioquia	Andina	0.1
Sector Nuevo 30146	Trujillo	-8.035631	-79.015651	615	11715	Urbano	C	La Libertad	Costa	0.06
Distrito Industrial 30147	El Alto	-16.611505	-68.158074	779	12099	Urbano	C	La Paz	Altiplano	0.13
Sector Chico 30148	Quito	-0.204635	-78.524228	3850	37693	Urbano	A	Pichincha	Sierra	0.06
Zona Comercial Este 30149	Trujillo	-8.11423	-78.992238	394	6383	Urbano	C	La Libertad	Costa	0.13
Sector Central 30150	Cusco	-13.453337	-72.006383	653	6257	Urbano	C	Cusco	Sierra	0.07
Urbanización Oeste 30151	Lima	-12.02246	-77.114288	1889	25483	Urbano	B	Lima	Costa	0.09
Distrito Nuevo 30152	Medellín	6.336589	-75.559673	719	10387	Urbano	C	Antioquia	Andina	0.14
Zona Comercial Industrial 30153	La Paz	-16.55492	-68.224342	162	2367	Urbano	C	La Paz	Altiplano	0.11
Anexo Este 30154	Manta	-1.00223	-80.695709	2703	23268	Urbano	A	Manabí	Costa	0.08
Caserío Viejo 30155	Lima	-12.05431	-77.083858	800	15990	Urbano	B	Lima	Costa	0.09
Urbanización Central 30156	El Alto	-16.553589	-68.087465	5203	50850	Urbano	A	La Paz	Altiplano	0.06
Zona Comercial Alto 30157	Bogotá	4.713911	-74.042775	61	1965	Rural	C	Cundinamarca	Andina	0.15
Sector Oeste 30158	Cuenca	-2.811652	-78.998179	128	2517	Rural	C	Azuay	Sierra	0.11
Villa Sur 30159	Lima	-12.042885	-77.025862	89	2414	Rural	C	Lima	Costa	0.15
Urbanización Chico 30160	Cusco	-13.502379	-71.983962	4397	84070	Urbano	A	Cusco	Sierra	0.11
Urbanización Industrial 30161	Cali	3.385696	-76.496806	1539	24939	Urbano	B	Valle del Cauca	Pacífico	0.07
Sector Grande 30162	Santa Cruz	-17.839515	-63.149461	222	2652	Urbano	C	Santa Cruz	Llanos	0.13
Sector Sur 30163	Lima	-12.023699	-76.953733	1205	12037	Urbano	B	Lima	Costa	0.07
Villa Alto 30164	Lima	-12.12309	-77.073632	273	4871	Urbano	C	Lima	Costa	0.1
Centro Alto 30165	Guayaquil	-2.211301	-79.915301	1905	33989	Urbano	B	Guayas	Costa	0.1
Anexo Nuevo 30166	Cartagena	10.320804	-75.48105	462	6116	Urbano	C	Bolívar	Caribe	0.12
Urbanización Sur 30167	Chiclayo	-6.807346	-79.862253	631	10685	Urbano	C	Lambayeque	Costa	0.1
Caserío Nuevo 30168	Quito	-0.180738	-78.407189	2098	562	Comercial	A	Pichincha	Sierra	0.08
Barrio Chico 30169	Manta	-0.977364	-80.764146	6744	67012	Urbano	A	Manabí	Costa	0.08
Zona Comercial Bajo 30170	Iquitos	-3.832271	-73.267186	422	6623	Urbano	C	Loreto	Selva	0.06
Zona Comercial Oeste 30171	Cali	3.487151	-76.474849	132	2087	Urbano	C	Valle del Cauca	Pacífico	0.11
Sector Norte 30172	Cali	3.460376	-76.629703	385	3928	Urbano	C	Valle del Cauca	Pacífico	0.06
Villa Nuevo 30173	Huancayo	-12.087242	-75.125119	1209	165	Comercial	B	Junín	Sierra	0.13
Centro Alto 30174	Barranquilla	10.948109	-74.728718	4033	33941	Urbano	A	Atlántico	Caribe	0.13
Anexo Sur 30175	Trujillo	-8.238035	-78.998637	1526	241	Comercial	B	La Libertad	Costa	0.06
Barrio Sur 30176	Barranquilla	11.006377	-74.735374	2215	23854	Urbano	A	Atlántico	Caribe	0.08
Centro Industrial 30177	Medellín	6.16656	-75.520917	381	5702	Urbano	C	Antioquia	Andina	0.13
Zona Comercial Bajo 30178	La Paz	-16.507956	-68.097392	1086	12933	Urbano	B	La Paz	Altiplano	0.06
Sector Chico 30179	Guayaquil	-2.052966	-79.805613	1126	14154	Urbano	B	Guayas	Costa	0.12
Pueblo Bajo 30180	Cartagena	10.44106	-75.469208	34	1211	Rural	C	Bolívar	Caribe	0.11
Zona Comercial Nuevo 30181	Bogotá	4.820381	-74.138181	1708	19650	Urbano	B	Cundinamarca	Andina	0.1
Anexo Central 30182	Guayaquil	-2.176741	-79.957774	5029	58887	Urbano	A	Guayas	Costa	0.08
Centro Nuevo 30183	Huancayo	-12.081022	-75.213919	2760	23150	Urbano	A	Junín	Sierra	0.09
Caserío Este 30184	Cartagena	10.427114	-75.483529	1334	13631	Urbano	B	Bolívar	Caribe	0.08
Anexo Viejo 30185	Cartagena	10.385814	-75.480215	292	4115	Urbano	C	Bolívar	Caribe	0.07
Pueblo Industrial 30186	Barranquilla	11.030626	-74.726224	2918	57803	Urbano	A	Atlántico	Caribe	0.08
Centro Alto 30187	La Paz	-16.487575	-68.158189	2006	24383	Urbano	A	La Paz	Altiplano	0.08
Distrito Norte 30188	Chiclayo	-6.734917	-79.910165	2462	32470	Urbano	A	Lambayeque	Costa	0.07
Centro Bajo 30189	Cusco	-13.604162	-71.988204	130	1709	Rural	C	Cusco	Sierra	0.11
Anexo Oeste 30190	Arequipa	-16.404311	-71.670399	298	3696	Urbano	C	Arequipa	Sierra	0.08
Zona Comercial Oeste 30191	Trujillo	-8.125286	-79.088479	1028	9103	Urbano	B	La Libertad	Costa	0.11
Villa Chico 30192	Cartagena	10.398319	-75.454151	11	181	Rural	C	Bolívar	Caribe	0.06
Urbanización Sur 30193	Cuenca	-2.922229	-78.907223	648	11689	Urbano	C	Azuay	Sierra	0.08
Anexo Oeste 30194	Bogotá	4.672724	-74.077396	3577	542	Comercial	A	Cundinamarca	Andina	0.08
Pueblo Bajo 30195	Cali	3.437507	-76.560368	1030	9984	Urbano	B	Valle del Cauca	Pacífico	0.08
Barrio Viejo 30196	Lima	-12.034052	-77.182858	2294	21197	Urbano	A	Lima	Costa	0.11
Zona Comercial Central 30197	Trujillo	-8.095255	-79.013691	840	16387	Urbano	B	La Libertad	Costa	0.13
Caserío Viejo 30198	Guayaquil	-2.192051	-79.911984	119	2059	Urbano	C	Guayas	Costa	0.14
Caserío Chico 30199	Lima	-11.949726	-77.037104	2469	34030	Urbano	A	Lima	Costa	0.14
Centro Nuevo 30200	Santa Cruz	-17.755053	-63.154157	28	358	Rural	C	Santa Cruz	Llanos	0.13
Villa Chico 30201	Guayaquil	-2.190241	-79.923561	3501	31883	Urbano	A	Guayas	Costa	0.09
Barrio Central 30202	Bogotá	4.627867	-74.180152	464	9269	Urbano	C	Cundinamarca	Andina	0.06
Pueblo Este 30203	Guayaquil	-2.197813	-79.848137	3662	66025	Urbano	A	Guayas	Costa	0.05
Barrio Este 30204	Arequipa	-16.402521	-71.448175	2506	30948	Urbano	A	Arequipa	Sierra	0.08
Zona Comercial Alto 30205	Medellín	6.233732	-75.549087	985	9605	Urbano	B	Antioquia	Andina	0.13
Barrio Grande 30206	Chiclayo	-6.6782	-79.79953	452	7708	Urbano	C	Lambayeque	Costa	0.14
Pueblo Bajo 30207	Bogotá	4.733658	-73.988468	65	2870	Rural	C	Cundinamarca	Andina	0.13
Barrio Norte 30208	Cusco	-13.482754	-71.912257	5012	58943	Urbano	A	Cusco	Sierra	0.09
Centro Industrial 30209	Huancayo	-12.111227	-75.26874	1565	14275	Urbano	B	Junín	Sierra	0.1
Anexo Chico 30210	Barranquilla	10.924193	-74.794632	3415	33530	Urbano	A	Atlántico	Caribe	0.08
Centro Alto 30211	Lima	-12.126369	-77.007767	424	5454	Urbano	C	Lima	Costa	0.09
Centro Sur 30212	Manta	-1.006357	-80.710815	2879	51453	Urbano	A	Manabí	Costa	0.14
Barrio Este 30213	La Paz	-16.512703	-68.148915	1188	10234	Urbano	B	La Paz	Altiplano	0.06
Zona Comercial Norte 30214	Iquitos	-3.72434	-73.201906	1107	10618	Urbano	B	Loreto	Selva	0.12
Pueblo Oeste 30215	Trujillo	-8.101608	-78.9513	292	5597	Urbano	C	La Libertad	Costa	0.08
Distrito Nuevo 30216	Cuenca	-2.943513	-79.063255	2632	27889	Urbano	A	Azuay	Sierra	0.06
Centro Industrial 30217	Cochabamba	-17.354885	-66.160576	2754	41238	Urbano	A	Cochabamba	Valles	0.14
Sector Oeste 30218	Cusco	-13.5997	-72.032435	3915	45484	Urbano	A	Cusco	Sierra	0.1
Centro Sur 30219	Medellín	6.213897	-75.628994	1626	694	Comercial	B	Antioquia	Andina	0.06
Zona Comercial Industrial 30220	El Alto	-16.520889	-68.091113	1215	21890	Urbano	B	La Paz	Altiplano	0.1
Anexo Grande 30221	Trujillo	-8.150148	-79.003104	621	9464	Urbano	C	La Libertad	Costa	0.12
Urbanización Bajo 30222	Huancayo	-12.040488	-75.130773	455	4162	Urbano	C	Junín	Sierra	0.15
Villa Oeste 30223	Arequipa	-16.44304	-71.529157	1073	9183	Urbano	B	Arequipa	Sierra	0.06
Distrito Norte 30224	La Paz	-16.530435	-68.115695	17	499	Rural	C	La Paz	Altiplano	0.14
Zona Comercial Chico 30225	Trujillo	-8.142418	-79.087589	1818	26040	Urbano	B	La Libertad	Costa	0.13
Barrio Bajo 30226	Cusco	-13.505798	-72.023749	765	12096	Urbano	C	Cusco	Sierra	0.1
Distrito Viejo 30227	Guayaquil	-2.089707	-79.947032	300	3028	Urbano	C	Guayas	Costa	0.15
Villa Central 30228	Huancayo	-12.014455	-75.307666	2619	41576	Urbano	A	Junín	Sierra	0.07
Urbanización Alto 30229	Cali	3.505984	-76.504905	702	6163	Urbano	C	Valle del Cauca	Pacífico	0.12
Pueblo Alto 30230	Iquitos	-3.696886	-73.188527	7	232	Rural	C	Loreto	Selva	0.13
Barrio Industrial 30231	Huancayo	-12.058453	-75.135075	53	930	Rural	C	Junín	Sierra	0.11
Zona Comercial Oeste 30232	Cartagena	10.308099	-75.522465	342	3267	Urbano	C	Bolívar	Caribe	0.09
Pueblo Grande 30233	Medellín	6.291774	-75.51793	7378	67983	Urbano	A	Antioquia	Andina	0.14
Pueblo Grande 30234	Lima	-12.030713	-76.987831	4784	961	Comercial	A	Lima	Costa	0.11
Anexo Central 30235	El Alto	-16.528764	-68.162772	1442	103	Comercial	B	La Paz	Altiplano	0.13
Sector Viejo 30236	Iquitos	-3.787287	-73.163793	2555	35495	Urbano	A	Loreto	Selva	0.13
Centro Este 30237	Chiclayo	-6.745651	-79.855876	2564	27186	Urbano	A	Lambayeque	Costa	0.14
Pueblo Central 30238	Guayaquil	-2.150949	-79.921169	5070	70497	Urbano	A	Guayas	Costa	0.1
Centro Viejo 30239	Lima	-12.080913	-77.067012	38	1517	Rural	C	Lima	Costa	0.13
Distrito Sur 30240	Huancayo	-12.12408	-75.26339	24	413	Rural	C	Junín	Sierra	0.08
Villa Viejo 30241	Cusco	-13.541089	-71.926647	691	12064	Urbano	C	Cusco	Sierra	0.14
Urbanización Nuevo 30242	Barranquilla	10.988617	-74.811797	4405	799	Comercial	A	Atlántico	Caribe	0.11
Anexo Viejo 30243	Trujillo	-8.130465	-78.999747	935	11410	Urbano	B	La Libertad	Costa	0.14
Anexo Grande 30244	Bogotá	4.66686	-74.082264	1096	14941	Urbano	B	Cundinamarca	Andina	0.08
Distrito Chico 30245	Guayaquil	-2.15954	-79.937169	2057	17831	Urbano	A	Guayas	Costa	0.05
Barrio Norte 30246	Barranquilla	10.967805	-74.751077	2820	846	Comercial	A	Atlántico	Caribe	0.09
Distrito Industrial 30247	Cali	3.345594	-76.436973	4756	81201	Urbano	A	Valle del Cauca	Pacífico	0.06
Anexo Chico 30248	Santa Cruz	-17.645164	-63.199203	728	11334	Urbano	C	Santa Cruz	Llanos	0.09
Pueblo Oeste 30249	Cali	3.513826	-76.552737	1365	24959	Urbano	B	Valle del Cauca	Pacífico	0.06
Villa Viejo 30250	Santa Cruz	-17.766479	-63.18666	600	9033	Urbano	C	Santa Cruz	Llanos	0.12
Distrito Industrial 30251	Huancayo	-12.145418	-75.177515	2633	22289	Urbano	A	Junín	Sierra	0.06
Caserío Alto 30252	Cali	3.387826	-76.541507	1568	23728	Urbano	B	Valle del Cauca	Pacífico	0.05
Barrio Viejo 30253	Trujillo	-8.171122	-79.023158	2707	23834	Urbano	A	La Libertad	Costa	0.14
Barrio Grande 30254	Cartagena	10.44485	-75.459514	2248	33610	Urbano	A	Bolívar	Caribe	0.08
Urbanización Este 30255	Lima	-12.051682	-77.042809	609	7341	Urbano	C	Lima	Costa	0.09
Distrito Este 30256	Cusco	-13.528277	-72.052773	2984	854	Comercial	A	Cusco	Sierra	0.13
Anexo Grande 30257	Cusco	-13.578923	-71.940575	202	3005	Urbano	C	Cusco	Sierra	0.12
Sector Nuevo 30258	Iquitos	-3.736566	-73.19783	53	914	Rural	C	Loreto	Selva	0.06
Villa Nuevo 30259	Manta	-0.978557	-80.66644	4298	39537	Urbano	A	Manabí	Costa	0.13
Centro Central 30260	Iquitos	-3.75583	-73.26572	1895	638	Comercial	B	Loreto	Selva	0.06
Villa Bajo 30261	Medellín	6.283231	-75.547951	363	5381	Urbano	C	Antioquia	Andina	0.09
Pueblo Sur 30262	Arequipa	-16.351271	-71.545034	4957	810	Comercial	A	Arequipa	Sierra	0.05
Zona Comercial Alto 30263	Cartagena	10.479384	-75.498682	2618	25477	Urbano	A	Bolívar	Caribe	0.14
Caserío Chico 30264	Quito	-0.109742	-78.407186	47	987	Rural	C	Pichincha	Sierra	0.15
Centro Central 30265	Medellín	6.305218	-75.544809	1372	16296	Urbano	B	Antioquia	Andina	0.12
Caserío Viejo 30266	Quito	-0.102383	-78.510426	1160	911	Comercial	B	Pichincha	Sierra	0.12
Anexo Oeste 30267	Arequipa	-16.428912	-71.62028	174	2270	Urbano	C	Arequipa	Sierra	0.12
Zona Comercial Chico 30268	Cochabamba	-17.294273	-66.215659	2100	21734	Urbano	A	Cochabamba	Valles	0.1
Caserío Grande 30269	Cuenca	-2.913831	-78.943247	623	6946	Urbano	C	Azuay	Sierra	0.08
Villa Oeste 30270	Cochabamba	-17.324587	-66.166461	177	2678	Rural	C	Cochabamba	Valles	0.1
Caserío Este 30271	Manta	-0.886266	-80.693838	890	8992	Urbano	B	Manabí	Costa	0.06
Villa Sur 30272	Lima	-12.053128	-77.037448	742	9673	Urbano	C	Lima	Costa	0.14
Anexo Oeste 30273	Arequipa	-16.429735	-71.473838	52	745	Rural	C	Arequipa	Sierra	0.1
Centro Bajo 30274	Cuenca	-2.935859	-78.995675	2671	45731	Urbano	A	Azuay	Sierra	0.09
Zona Comercial Oeste 30275	Arequipa	-16.464347	-71.602435	5539	58680	Urbano	A	Arequipa	Sierra	0.13
Centro Grande 30276	Bogotá	4.64838	-74.126855	588	11220	Urbano	C	Cundinamarca	Andina	0.09
Sector Alto 30277	Huancayo	-12.0742	-75.238713	829	606	Comercial	B	Junín	Sierra	0.13
Caserío Nuevo 30278	Lima	-12.02987	-77.032506	364	3502	Urbano	C	Lima	Costa	0.14
Anexo Alto 30279	Iquitos	-3.702706	-73.246143	6806	69294	Urbano	A	Loreto	Selva	0.14
Caserío Alto 30280	Arequipa	-16.361468	-71.55835	2084	35848	Urbano	A	Arequipa	Sierra	0.11
Caserío Industrial 30281	Cartagena	10.41418	-75.427955	1099	13659	Urbano	B	Bolívar	Caribe	0.06
Barrio Nuevo 30282	Santa Cruz	-17.790257	-63.171073	1519	19144	Urbano	B	Santa Cruz	Llanos	0.07
Zona Comercial Sur 30283	Bogotá	4.806965	-74.056576	4760	44969	Urbano	A	Cundinamarca	Andina	0.11
Villa Alto 30284	Bogotá	4.773768	-74.125955	1175	20678	Urbano	B	Cundinamarca	Andina	0.09
Anexo Industrial 30285	Manta	-0.98143	-80.670129	5627	59890	Urbano	A	Manabí	Costa	0.07
Zona Comercial Sur 30286	La Paz	-16.524429	-68.205976	3696	73	Comercial	A	La Paz	Altiplano	0.13
Villa Norte 30287	Trujillo	-8.151918	-78.99775	1446	18369	Urbano	B	La Libertad	Costa	0.06
Pueblo Industrial 30288	Trujillo	-8.101718	-79.012208	7265	63165	Urbano	A	La Libertad	Costa	0.06
Villa Nuevo 30289	Cusco	-13.502742	-72.011624	294	2836	Urbano	C	Cusco	Sierra	0.1
Sector Este 30290	Chiclayo	-6.770605	-79.762034	1091	600	Comercial	B	Lambayeque	Costa	0.14
Centro Oeste 30291	Cali	3.409571	-76.460218	78	1583	Rural	C	Valle del Cauca	Pacífico	0.07
Villa Grande 30292	Cali	3.466908	-76.535038	1348	19144	Urbano	B	Valle del Cauca	Pacífico	0.05
Villa Este 30293	Trujillo	-8.172165	-79.06471	986	11992	Urbano	B	La Libertad	Costa	0.12
Barrio Este 30294	Manta	-0.99083	-80.687119	138	2502	Rural	C	Manabí	Costa	0.13
Zona Comercial Central 30295	El Alto	-16.50096	-68.162288	799	15500	Urbano	C	La Paz	Altiplano	0.13
Urbanización Sur 30296	Barranquilla	10.958277	-74.84546	1427	15025	Urbano	B	Atlántico	Caribe	0.11
Caserío Grande 30297	Iquitos	-3.686985	-73.297002	251	4329	Urbano	C	Loreto	Selva	0.1
Distrito Grande 30298	Guayaquil	-2.20573	-79.980694	746	8124	Urbano	C	Guayas	Costa	0.08
Villa Nuevo 30299	Chiclayo	-6.866709	-79.840877	3676	803	Comercial	A	Lambayeque	Costa	0.14
Distrito Industrial 30300	Cuenca	-2.888949	-79.073077	3794	37947	Urbano	A	Azuay	Sierra	0.09
Urbanización Chico 30301	Trujillo	-8.062846	-79.037165	808	11307	Urbano	B	La Libertad	Costa	0.15
Anexo Sur 30302	Medellín	6.259101	-75.526824	3842	60360	Urbano	A	Antioquia	Andina	0.12
Pueblo Chico 30303	Medellín	6.287921	-75.586657	5096	67550	Urbano	A	Antioquia	Andina	0.06
Pueblo Viejo 30304	Arequipa	-16.387657	-71.470837	4533	619	Comercial	A	Arequipa	Sierra	0.07
Zona Comercial Bajo 30305	Lima	-12.026233	-77.083918	1846	18175	Urbano	B	Lima	Costa	0.08
Distrito Grande 30306	Guayaquil	-2.12896	-79.876652	76	1462	Rural	C	Guayas	Costa	0.11
Distrito Norte 30307	Santa Cruz	-17.749108	-63.27387	1942	31539	Urbano	B	Santa Cruz	Llanos	0.08
Sector Nuevo 30308	Santa Cruz	-17.834559	-63.141747	1593	13954	Urbano	B	Santa Cruz	Llanos	0.05
Caserío Industrial 30309	Iquitos	-3.711748	-73.256504	235	2900	Urbano	C	Loreto	Selva	0.06
Villa Viejo 30310	Arequipa	-16.38156	-71.509315	1583	17940	Urbano	B	Arequipa	Sierra	0.07
Pueblo Alto 30311	Chiclayo	-6.804044	-79.829841	3976	50463	Urbano	A	Lambayeque	Costa	0.07
Barrio Oeste 30312	Bogotá	4.711207	-73.963852	1098	12897	Urbano	B	Cundinamarca	Andina	0.14
Zona Comercial Alto 30313	Trujillo	-8.118723	-78.980786	3056	27374	Urbano	A	La Libertad	Costa	0.13
Barrio Nuevo 30314	El Alto	-16.533619	-68.155024	179	3258	Urbano	C	La Paz	Altiplano	0.14
Zona Comercial Viejo 30315	Iquitos	-3.733015	-73.152555	1498	20066	Urbano	B	Loreto	Selva	0.07
Centro Este 30316	Cuenca	-2.96385	-79.030877	534	6240	Urbano	C	Azuay	Sierra	0.09
Sector Norte 30317	Barranquilla	11.057588	-74.766833	57	999	Rural	C	Atlántico	Caribe	0.05
Sector Norte 30318	Lima	-12.015408	-77.083737	2799	718	Comercial	A	Lima	Costa	0.1
Sector Este 30319	Arequipa	-16.457296	-71.55269	2533	596	Comercial	A	Arequipa	Sierra	0.11
Pueblo Este 30320	Lima	-12.031926	-77.091395	7218	69112	Urbano	A	Lima	Costa	0.08
Sector Bajo 30321	Arequipa	-16.373612	-71.552577	1222	16988	Urbano	B	Arequipa	Sierra	0.08
Centro Sur 30322	Bogotá	4.722153	-74.104785	955	15180	Urbano	B	Cundinamarca	Andina	0.13
Sector Norte 30323	Cali	3.422261	-76.593682	143	2540	Urbano	C	Valle del Cauca	Pacífico	0.08
Centro Chico 30324	Guayaquil	-2.173246	-79.959181	1989	25041	Urbano	B	Guayas	Costa	0.1
Urbanización Este 30325	Cartagena	10.352071	-75.38306	88	1693	Rural	C	Bolívar	Caribe	0.08
Caserío Bajo 30326	Cuenca	-2.914361	-78.905404	699	7975	Urbano	C	Azuay	Sierra	0.06
Centro Este 30327	Huancayo	-12.024128	-75.192626	10	522	Rural	C	Junín	Sierra	0.09
Zona Comercial Chico 30328	Manta	-0.902557	-80.781769	409	7435	Urbano	C	Manabí	Costa	0.06
Distrito Grande 30329	Cali	3.474324	-76.470223	2306	30108	Urbano	A	Valle del Cauca	Pacífico	0.14
Anexo Grande 30330	Bogotá	4.606163	-74.144388	113	1875	Rural	C	Cundinamarca	Andina	0.13
Barrio Sur 30331	Huancayo	-12.022017	-75.130222	46	1968	Rural	C	Junín	Sierra	0.05
Sector Bajo 30332	Guayaquil	-2.205274	-79.9284	66	1687	Rural	C	Guayas	Costa	0.12
Centro Industrial 30333	Bogotá	4.703698	-74.094293	577	10895	Urbano	C	Cundinamarca	Andina	0.08
Centro Viejo 30334	Arequipa	-16.423507	-71.535691	921	10120	Urbano	B	Arequipa	Sierra	0.05
Barrio Chico 30335	Huancayo	-12.04091	-75.169259	4053	300	Comercial	A	Junín	Sierra	0.06
Urbanización Bajo 30336	Cuenca	-2.922243	-79.018446	736	6215	Urbano	C	Azuay	Sierra	0.06
Anexo Chico 30337	Medellín	6.239503	-75.588875	866	14844	Urbano	B	Antioquia	Andina	0.09
Barrio Viejo 30338	Cali	3.39322	-76.545833	386	6016	Urbano	C	Valle del Cauca	Pacífico	0.14
Centro Alto 30339	Cuenca	-2.784589	-78.9366	2345	257	Comercial	A	Azuay	Sierra	0.12
Barrio Industrial 30340	Arequipa	-16.420871	-71.422958	7371	73238	Urbano	A	Arequipa	Sierra	0.09
Centro Este 30341	Cali	3.407397	-76.527299	402	4623	Urbano	C	Valle del Cauca	Pacífico	0.13
Sector Industrial 30342	Cali	3.426513	-76.510821	998	212	Comercial	B	Valle del Cauca	Pacífico	0.05
Sector Este 30343	Cusco	-13.508445	-71.963258	1414	15998	Urbano	B	Cusco	Sierra	0.13
Urbanización Viejo 30344	Iquitos	-3.695152	-73.250638	110	2604	Rural	C	Loreto	Selva	0.08
Barrio Chico 30345	Bogotá	4.733275	-74.101311	782	10504	Urbano	C	Cundinamarca	Andina	0.13
Distrito Bajo 30346	Cuenca	-3.020466	-79.032307	134	2105	Rural	C	Azuay	Sierra	0.11
Distrito Central 30347	Medellín	6.361204	-75.547244	2246	29330	Urbano	A	Antioquia	Andina	0.12
Zona Comercial Bajo 30348	Cuenca	-2.913448	-79.019155	1066	8988	Urbano	B	Azuay	Sierra	0.09
Urbanización Viejo 30349	Trujillo	-8.089268	-79.053451	154	1956	Rural	C	La Libertad	Costa	0.07
Caserío Central 30350	Barranquilla	10.970907	-74.784199	478	6578	Urbano	C	Atlántico	Caribe	0.14
Barrio Bajo 30351	Cartagena	10.445852	-75.444284	889	447	Comercial	B	Bolívar	Caribe	0.08
Anexo Nuevo 30352	Barranquilla	10.944519	-74.903029	2808	29919	Urbano	A	Atlántico	Caribe	0.08
Sector Industrial 30353	Santa Cruz	-17.710058	-63.21138	5310	58627	Urbano	A	Santa Cruz	Llanos	0.06
Urbanización Oeste 30354	Manta	-0.930353	-80.726567	4266	55353	Urbano	A	Manabí	Costa	0.13
Barrio Alto 30355	Bogotá	4.656948	-73.987213	74	2167	Rural	C	Cundinamarca	Andina	0.12
Caserío Industrial 30356	Cusco	-13.484029	-71.919253	315	2757	Urbano	C	Cusco	Sierra	0.13
Caserío Viejo 30357	Bogotá	4.754583	-74.084594	2353	19679	Urbano	A	Cundinamarca	Andina	0.09
Pueblo Alto 30358	Iquitos	-3.786559	-73.34397	1806	17338	Urbano	B	Loreto	Selva	0.08
Villa Alto 30359	Cali	3.456705	-76.53584	61	1087	Rural	C	Valle del Cauca	Pacífico	0.06
Barrio Chico 30360	Cochabamba	-17.448188	-66.139777	1165	20752	Urbano	B	Cochabamba	Valles	0.05
Anexo Grande 30361	Lima	-12.00333	-76.952654	83	1223	Rural	C	Lima	Costa	0.11
Distrito Grande 30362	Lima	-12.105176	-77.045229	3423	823	Comercial	A	Lima	Costa	0.07
Sector Sur 30363	Arequipa	-16.406185	-71.526894	1704	174	Comercial	B	Arequipa	Sierra	0.14
Zona Comercial Central 30364	Iquitos	-3.707552	-73.139827	11510	117560	Urbano	A	Loreto	Selva	0.14
Centro Viejo 30365	Iquitos	-3.747039	-73.23008	2192	38009	Urbano	A	Loreto	Selva	0.05
Urbanización Oeste 30366	Medellín	6.337424	-75.56718	3990	61262	Urbano	A	Antioquia	Andina	0.06
Anexo Industrial 30367	Cuenca	-2.908823	-78.909663	1524	13018	Urbano	B	Azuay	Sierra	0.12
Pueblo Viejo 30368	Barranquilla	11.008761	-74.67643	504	6175	Urbano	C	Atlántico	Caribe	0.08
Distrito Este 30369	Cuenca	-2.88148	-78.928678	3484	35354	Urbano	A	Azuay	Sierra	0.09
Pueblo Sur 30370	Cuenca	-2.88589	-79.011452	4919	58145	Urbano	A	Azuay	Sierra	0.08
Barrio Central 30371	Guayaquil	-2.209647	-79.879415	406	6358	Urbano	C	Guayas	Costa	0.07
Pueblo Viejo 30372	Cartagena	10.399252	-75.464794	79	1143	Rural	C	Bolívar	Caribe	0.06
Sector Viejo 30373	Cusco	-13.520376	-71.91755	59	1147	Rural	C	Cusco	Sierra	0.14
Barrio Alto 30374	Cali	3.386928	-76.491891	4159	46265	Urbano	A	Valle del Cauca	Pacífico	0.06
